Date,Close
2021-07-12,220.0
2021-07-13,219.39999389648438
2021-07-14,218.75
2021-07-15,214.9499969482422
2021-07-16,214.85000610351562
2021-07-19,209.3000030517578
2021-07-20,204.14999389648438
2021-07-22,205.0
2021-07-23,204.5
2021-07-26,198.4499969482422
2021-07-27,196.14999389648438
2021-07-28,192.9499969482422
2021-07-29,191.3000030517578
2021-07-30,192.9499969482422
2021-08-02,194.5500030517578
2021-08-03,186.75
2021-08-04,180.39999389648438
2021-08-05,182.0
2021-08-06,177.5500030517578
2021-08-09,178.60000610351562
2021-08-10,172.75
2021-08-11,177.6999969482422
2021-08-12,176.25
2021-08-13,176.14999389648438
2021-08-16,172.85000610351562
2021-08-17,170.0
2021-08-18,168.85000610351562
2021-08-20,162.75
2021-08-23,157.60000610351562
2021-08-24,162.25
2021-08-25,161.5500030517578
2021-08-26,162.5500030517578
2021-08-27,162.75
2021-08-30,169.3000030517578
2021-08-31,165.5
2021-09-01,170.9499969482422
2021-09-02,171.85000610351562
2021-09-03,172.1999969482422
2021-09-06,174.0
2021-09-07,173.89999389648438
2021-09-08,173.8000030517578
2021-09-09,172.14999389648438
2021-09-13,172.25
2021-09-14,175.35000610351562
2021-09-15,179.39999389648438
2021-09-16,183.5
2021-09-17,181.0
2021-09-20,174.0
2021-09-21,175.85000610351562
2021-09-22,179.10000610351562
2021-09-23,186.5
2021-09-24,185.8000030517578
2021-09-27,190.39999389648438
2021-09-28,187.39999389648438
2021-09-29,188.14999389648438
2021-09-30,190.89999389648438
2021-10-01,193.5
2021-10-04,193.6999969482422
2021-10-05,193.25
2021-10-06,184.6999969482422
2021-10-07,189.39999389648438
2021-10-08,193.60000610351562
