Date,Close
2021-06-02,1099.4461669921875
2021-06-03,1097.4410400390625
2021-06-04,1096.16943359375
2021-06-07,1103.994384765625
2021-06-08,1086.7796630859375
2021-06-09,1076.9007568359375
2021-06-10,1090.0562744140625
2021-06-11,1132.995361328125
2021-06-14,1139.30419921875
2021-06-15,1148.5963134765625
2021-06-16,1117.1500244140625
2021-06-17,1103.75
2021-06-18,1092.300048828125
2021-06-21,1106.1500244140625
2021-06-22,1112.300048828125
2021-06-23,1100.0999755859375
2021-06-24,1113.1500244140625
2021-06-25,1165.25
2021-06-28,1184.0
2021-06-29,1172.550048828125
2021-06-30,1166.5999755859375
2021-07-01,1163.550048828125
2021-07-02,1136.0
2021-07-05,1156.8499755859375
2021-07-06,1167.25
2021-07-07,1218.6500244140625
2021-07-08,1189.75
2021-07-09,1239.3499755859375
2021-07-12,1226.949951171875
2021-07-13,1228.75
2021-07-14,1244.699951171875
2021-07-15,1255.949951171875
2021-07-16,1278.449951171875
2021-07-19,1266.4000244140625
2021-07-20,1233.3499755859375
2021-07-22,1273.0
2021-07-23,1281.4000244140625
2021-07-26,1297.949951171875
2021-07-27,1330.6500244140625
2021-07-28,1365.0
2021-07-29,1458.5999755859375
2021-07-30,1434.300048828125
2021-08-02,1410.050048828125
2021-08-03,1407.199951171875
2021-08-04,1416.199951171875
2021-08-05,1446.5999755859375
2021-08-06,1428.8499755859375
2021-08-09,1412.199951171875
2021-08-10,1373.5999755859375
2021-08-11,1426.199951171875
2021-08-12,1435.3499755859375
2021-08-13,1461.6500244140625
2021-08-16,1519.4000244140625
2021-08-17,1503.699951171875
2021-08-18,1500.449951171875
2021-08-20,1375.5999755859375
2021-08-23,1358.6500244140625
2021-08-24,1404.6500244140625
2021-08-25,1390.199951171875
2021-08-26,1375.050048828125
2021-08-27,1384.1500244140625
2021-08-30,1440.5999755859375
2021-08-31,1450.25
2021-09-01,1411.199951171875
2021-09-02,1425.0999755859375
2021-09-03,1443.6500244140625
2021-09-06,1437.0
2021-09-07,1428.699951171875
2021-09-08,1429.8499755859375
2021-09-09,1447.0
2021-09-13,1463.449951171875
2021-09-14,1452.300048828125
2021-09-15,1455.0999755859375
2021-09-16,1436.75
2021-09-17,1385.9000244140625
2021-09-20,1253.0999755859375
2021-09-21,1292.199951171875
2021-09-22,1305.800048828125
2021-09-23,1318.699951171875
2021-09-24,1272.0999755859375
2021-09-27,1270.5
2021-09-28,1280.949951171875
2021-09-29,1295.550048828125
2021-09-30,1288.9000244140625
2021-10-01,1297.8499755859375
2021-10-04,1324.1500244140625
2021-10-05,1316.8499755859375
2021-10-06,1279.9000244140625
2021-10-07,1289.199951171875
2021-10-08,1301.1500244140625
