Date,Close
2021-06-02,136.8951416015625
2021-06-03,138.68202209472656
2021-06-04,140.32000732421875
2021-06-07,142.0572509765625
2021-06-08,140.5681915283203
2021-06-09,140.1710968017578
2021-06-10,139.57546997070312
2021-06-11,141.21343994140625
2021-06-14,142.25579833984375
2021-06-15,147.9142608642578
2021-06-16,146.37554931640625
2021-06-17,145.035400390625
2021-06-18,147.41790771484375
2021-06-21,148.5595245361328
2021-06-22,150.2471466064453
2021-06-23,151.488037109375
2021-06-24,155.21070861816406
2021-06-25,155.6077880859375
2021-06-28,160.86917114257812
2021-06-29,153.22528076171875
2021-06-30,156.05450439453125
2021-07-01,161.51441955566406
2021-07-02,167.96705627441406
2021-07-05,170.99484252929688
2021-07-06,172.83135986328125
2021-07-07,171.59046936035156
2021-07-08,171.44155883789062
2021-07-09,172.23573303222656
2021-07-12,167.8677978515625
2021-07-13,167.8181610107422
2021-07-14,164.6414794921875
2021-07-15,160.1742706298828
2021-07-16,155.50851440429688
2021-07-19,154.71435546875
2021-07-20,154.3172607421875
2021-07-22,160.22389221191406
2021-07-23,159.9261016845703
2021-07-26,160.02536010742188
2021-07-27,159.87644958496094
2021-07-28,161.51441955566406
2021-07-29,162.30859375
2021-07-30,165.6342010498047
2021-08-02,164.2940216064453
2021-08-03,164.79039001464844
2021-08-04,164.393310546875
2021-08-05,161.66334533691406
2021-08-06,166.13055419921875
2021-08-09,164.2940216064453
2021-08-10,159.57864379882812
2021-08-11,162.30859375
2021-08-12,163.3013153076172
2021-08-13,165.13783264160156
2021-08-16,161.86187744140625
2021-08-17,165.68382263183594
2021-08-18,162.35824584960938
2021-08-20,165.13783264160156
2021-08-23,166.92471313476562
2021-08-24,169.8532257080078
2021-08-25,174.76715087890625
2021-08-26,178.34091186523438
2021-08-27,175.2635040283203
2021-08-30,172.78172302246094
2021-08-31,180.67379760742188
2021-09-01,178.1920166015625
2021-09-02,177.94383239746094
2021-09-03,178.58909606933594
2021-09-06,174.9160614013672
2021-09-07,179.1350860595703
2021-09-08,188.26803588867188
2021-09-09,193.4797821044922
2021-09-13,191.94110107421875
2021-09-14,196.95428466796875
2021-09-15,204.35000610351562
2021-09-16,211.5
2021-09-17,199.8000030517578
2021-09-20,195.14999389648438
2021-09-21,208.89999389648438
2021-09-22,217.0
2021-09-23,213.85000610351562
2021-09-24,217.0
2021-09-27,219.3000030517578
2021-09-28,233.25
2021-09-29,254.4499969482422
2021-09-30,260.20001220703125
2021-10-01,250.0500030517578
2021-10-04,241.60000610351562
2021-10-05,242.9499969482422
2021-10-06,248.5500030517578
2021-10-07,242.4499969482422
2021-10-08,239.75
