Date,Close
2021-07-12,3470.39990234375
2021-07-13,3485.5
2021-07-14,3485.75
2021-07-15,3460.85009765625
2021-07-16,3441.0
2021-07-19,3450.14990234375
2021-07-20,3433.550048828125
2021-07-22,3425.300048828125
2021-07-23,3439.800048828125
2021-07-26,3482.0
2021-07-27,3450.75
2021-07-28,3424.10009765625
2021-07-29,3405.60009765625
2021-07-30,3423.39990234375
2021-08-02,3504.64990234375
2021-08-03,3573.199951171875
2021-08-04,3578.300048828125
2021-08-05,3611.14990234375
2021-08-06,3604.0
2021-08-09,3636.10009765625
2021-08-10,3637.199951171875
2021-08-11,3625.5
2021-08-12,3620.800048828125
2021-08-13,3579.550048828125
2021-08-16,3655.300048828125
2021-08-17,3696.5
2021-08-18,3720.75
2021-08-20,3895.949951171875
2021-08-23,3866.25
2021-08-24,3812.199951171875
2021-08-25,3842.800048828125
2021-08-26,3930.89990234375
2021-08-27,3941.550048828125
2021-08-30,3986.35009765625
2021-08-31,3997.5
2021-09-01,4015.35009765625
2021-09-02,4086.10009765625
2021-09-03,4124.2001953125
2021-09-06,4079.050048828125
2021-09-07,4095.449951171875
2021-09-08,4061.39990234375
2021-09-09,4070.800048828125
2021-09-13,4093.85009765625
2021-09-14,4101.5
2021-09-15,4086.35009765625
2021-09-16,4073.050048828125
2021-09-17,4051.85009765625
2021-09-20,4084.5
2021-09-21,4075.550048828125
2021-09-22,4058.5
2021-09-23,4042.35009765625
2021-09-24,4042.89990234375
2021-09-27,4009.60009765625
2021-09-28,4003.64990234375
2021-09-29,3972.75
2021-09-30,3948.949951171875
2021-10-01,3921.10009765625
2021-10-04,3892.89990234375
2021-10-05,3882.199951171875
2021-10-06,3938.60009765625
2021-10-07,3900.60009765625
2021-10-08,3883.300048828125
