Date,Close
2021-07-12,17641.400390625
2021-07-13,17691.900390625
2021-07-14,17539.69921875
2021-07-15,17621.849609375
2021-07-16,17654.19921875
2021-07-19,17752.44921875
2021-07-20,17856.099609375
2021-07-22,17994.80078125
2021-07-23,18143.94921875
2021-07-26,18101.349609375
2021-07-27,18226.099609375
2021-07-28,18022.55078125
2021-07-29,17914.75
2021-07-30,17702.650390625
2021-08-02,17714.650390625
2021-08-03,18284.099609375
2021-08-04,18057.349609375
2021-08-05,18208.75
2021-08-06,18020.650390625
2021-08-09,18202.30078125
2021-08-10,18273.30078125
2021-08-11,18167.80078125
2021-08-12,18133.849609375
2021-08-13,18269.55078125
2021-08-16,18295.25
2021-08-17,18732.55078125
2021-08-18,18911.0
2021-08-20,19571.25
2021-08-23,20021.05078125
2021-08-24,19779.849609375
2021-08-25,19909.849609375
2021-08-26,20052.69921875
2021-08-27,19957.349609375
2021-08-30,19742.25
2021-08-31,19467.75
2021-09-01,19826.849609375
2021-09-02,20240.599609375
2021-09-03,20266.650390625
2021-09-06,20223.19921875
2021-09-07,20368.44921875
2021-09-08,19839.599609375
2021-09-09,20457.19921875
2021-09-13,20452.25
2021-09-14,20230.44921875
2021-09-15,20119.19921875
2021-09-16,20027.849609375
2021-09-17,20175.69921875
2021-09-20,20322.599609375
2021-09-21,20189.55078125
2021-09-22,19925.19921875
2021-09-23,19839.0
2021-09-24,19864.25
2021-09-27,19642.19921875
2021-09-28,19544.75
2021-09-29,19506.75
2021-09-30,19445.55078125
2021-10-01,19549.94921875
2021-10-04,19492.94921875
2021-10-05,19395.55078125
2021-10-06,19157.150390625
2021-10-07,19045.650390625
2021-10-08,18986.44921875
